Ra,feed_rate_mm,rpm,depth_mm,filepath
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-2\2_data\e00\d00\e00009a0.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-2\2_data\e00\d00\e00009b6.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-2\2_data\e00\d00\e00009b9.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-2\2_data\e00\d00\e0000a9b.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-2\2_data\e00\d00\e0000c88.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-2\2_data\e00\d00\e0000cd7.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-2\2_data\e00\d00\e0000fd0.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e000006a.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e00000c6.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e000033b.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e00003a3.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e00004a3.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000600.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000692.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000739.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000776.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e000090d.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000990.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e00009aa.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e00009ff.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000a0c.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000a27.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000b88.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000c4e.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000d42.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000dad.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000e50.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000ee7.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-20\20_data\e00\d00\e0000ffa.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000061.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000247.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e000035a.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e00003c3.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000442.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e00004c1.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000647.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000653.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000764.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e00008a1.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e00009c8.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000b8b.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000ba0.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000c79.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000d71.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000d7f.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000dcb.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000e03.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000ecf.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000f4b.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000ff2.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-3\3_data\e00\d00\e0000ffe.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000024.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e00000e6.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e000017b.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e00001bb.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000349.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e00003eb.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e000045d.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e000046a.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000603.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000753.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e000077e.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e00007c2.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000968.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000ad5.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000b0f.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000b9f.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000be6.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000be9.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000d66.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000eb3.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000f2f.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-4\4_data\e00\d00\e0000fb0.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000061.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000104.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e000026c.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e00002b4.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e000039a.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000587.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e00005c8.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000629.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e00006cd.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e00007de.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000813.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000846.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000928.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000931.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000995.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e00009be.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000a84.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000b32.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000bc2.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000c06.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000cd8.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-5\5_data\e00\d00\e0000fd6.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000120.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000243.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e000025c.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000273.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e000027d.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e00002d8.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e000030f.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e00004d9.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e00006d3.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e000070a.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e000079a.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000810.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000950.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000aee.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000b16.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000d13.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000d25.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000e09.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000e7b.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000f31.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000f77.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-6\6_data\e00\d00\e0000ffa.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e000008f.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e00001ac.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e00001f7.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e0000479.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e0000589.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e00005e2.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e000067d.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e00006d1.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e000079a.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e0000845.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e000084d.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e00008ca.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e0000919.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e0000a22.au
8.19,10,250,1.0,D:\Milling prediction\Milling Surface Roughness Acoustic Sensor Dataset\feed-10mm\speed-250rpm\doc-1.0mm Ra-8.19\10-250-1.0-7\7_data\e00\d00\e0000a9b.au
